title,artist,chart_entry_date,peak_rank,top10,stream_window,window_length,danceability,energy,valence,tempo,acousticness,instrumentalness,liveness,loudness,speechiness
有一種悲傷 - 電影《比悲傷更悲傷的故事》主題曲,A-Lin,2018-10-12,1,1,"[10264, 5752, 5423, 6944, 12830, 10278, 9908, 8607, 7357, 7001, 7831, 13016, 7913, 9498, 8956, 6961, 7186, 8137, 11247, 8298, 8241]",21,0.363,0.233,0.341,77.378,0.901,4.79e-06,0.109,-11.531,0.0499
有心人,Leslie Cheung,2017-04-01,2,1,"[3093, 3154, 6151, 3483, 4170, 18602, 9072, 7286, 5774, 4952, 4829, 4796, 4433, 5294, 4211, 4065, 3690, 3492, 3870, 3872, 3780]",21,0.541,0.38,0.192,72.015,0.716,9.56e-06,0.329,-12.094,0.027
木紋,Denise Ho,2017-01-01,92,0,"[1632, 2045, 2698, 2765, 2425, 2522, 2384, 2275, 2659, 2810, 2638, 2383, 2270, 2203, 1985, 2816, 2829, 2791, 2367, 2456, 2162]",21,0.612,0.561,0.479,128.948,0.0641,0.0,0.278,-7.119,0.0322
未完劇本 - 電視劇《神之鄉》插曲,Bii,2021-07-20,57,0,"[9951, 12113, 11696, 11106, 9337, 9808, 9670, 5622, 5888, 6163, 5966, 4827, 5256, 5530]",14,0.551,0.446,0.222,112.876,0.48,0.0,0.125,-9.832,0.0344
未開始已經結束,Dear Jane,2020-12-04,8,1,"[4612, 4376, 3770, 4616, 4182, 4233, 4011, 5723, 5747, 5274, 6017, 5005, 4764, 5803, 6226, 6060, 5591, 8157, 13034, 12874, 12340]",21,0.473,0.648,0.435,137.987,0.0617,0.0,0.0867,-5.542,0.0323
東京フラッシュ,Vaundy,2020-05-26,78,0,"[16527, 27345, 23453, 21710, 21996, 23339, 21496, 21258, 21016, 20817, 19032, 19377, 20371, 19513, 19200, 18948, 18267, 16894, 17343, 18802, 17460]",21,0.628,0.634,0.606,97.99,0.00255,7.24e-06,0.0456,-5.508,0.0322
東京人壽,Joey Yung,2020-11-26,11,0,"[7268, 10091, 9374, 8679, 9374, 9192, 9022, 9189, 11037, 10820, 9481, 11053, 11475, 11554, 11214, 11421, 11066, 9893, 10678, 10437, 10251]",21,0.451,0.813,0.341,142.14,0.198,0.0,0.332,-4.939,0.0506
桜,KOBUKURO,2018-12-22,52,0,"[6947, 6343, 6251, 6729, 6570, 6876, 7303, 6995, 6833, 6731, 6728, 6912, 7212, 6938, 6684, 7649, 7717, 7053, 7258, 7447, 7279]",21,0.442,0.4,0.355,83.887,0.645,0.0,0.112,-7.964,0.0255
森林,Mr.,2017-04-14,118,0,"[1844, 2141, 2019, 1961, 2076, 2315, 1976, 1850, 2159, 1856, 2017, 2098, 1934, 2046, 2243, 1956, 1965, 2379, 1871, 1889, 1891]",21,0.525,0.479,0.359,75.012,0.0495,0.0,0.13,-7.768,0.0299
楓,Jay Chou,2017-01-15,62,0,"[1662, 1954, 2043, 1856, 6622, 5003, 5561, 5087, 6014, 6722, 5215, 5011, 5128, 4596, 4924, 3223, 2818, 3835, 3669, 3795, 3190]",21,0.502,0.435,0.145,134.425,0.76,0.0,0.135,-7.177,0.0292
橘子汽水,Nan Quan Mama,2017-04-13,60,0,"[3475, 4047, 3339, 2569, 3749, 3467, 2814, 3446, 2681, 3501, 5236, 3887, 2493, 4541, 2890, 4472, 3510, 3831, 3888, 4147, 2939]",21,0.724,0.568,0.451,105.096,0.657,0.0,0.0925,-7.311,0.0257
櫻花樹下,Hins Cheung,2017-12-22,25,0,"[2198, 2425, 2160, 2251, 2178, 2638, 2693, 2680, 3135, 2856, 2550, 2630, 2279, 2365, 2116, 3023, 2926, 3055, 3228, 2902, 2809]",21,0.415,0.498,0.3,143.68,0.659,0.0,0.197,-5.022,0.0278
歌よ,Belle,2021-07-16,66,0,"[29368, 40538, 53013, 49780, 49589, 47169, 48333, 47067, 52191, 52491, 48636, 46421, 42823, 40726, 42232, 39859, 41131, 37877, 36129, 35250, 32426]",21,0.314,0.277,0.161,87.004,0.467,0.0216,0.157,-12.458,0.0364
歲月如歌,Eason Chan,2017-08-16,38,0,"[1907, 1987, 2038, 1854, 1788, 1946, 2071, 1531, 1995, 1743, 1435, 1938, 1971, 2320, 2060, 1974, 2454, 1839, 1929, 1989, 2060]",21,0.592,0.427,0.453,139.908,0.834,2.98e-06,0.106,-6.759,0.0281
死性不改,Twins,2018-06-18,69,0,"[2193, 2478, 2837, 2985, 2754, 2721, 2355, 2789, 2619, 2592, 2861, 2536, 3002, 2375, 2302, 2355, 2587, 2674, 2472, 2639, 2559]",21,0.72,0.334,0.395,96.046,0.814,0.0,0.154,-9.754,0.0373
死神,Kenshi Yonezu,2021-06-25,53,0,"[58576, 54394, 60299, 60462, 61946, 62663, 61046, 57777, 59805, 63710, 5084, 68737, 7282, 74232, 7883, 68851, 7781, 7855, 69976, 66092, 8060]",21,0.807,0.653,0.939,119.019,0.0349,9.08e-06,0.111,-6.308,0.0443
每天愛你多一些,Jacky Cheung,2017-02-18,105,0,"[3089, 2801, 2658, 2090, 2796, 2639, 2732, 2756, 3053, 3229, 3062, 2751, 2873, 3332, 2747, 2654, 2970, 2817, 2940, 2794, 3575]",21,0.682,0.336,0.515,100.027,0.718,0.0,0.133,-12.049,0.0253
每次你走的時分,my little airport,2021-08-22,31,0,"[3795, 7852, 9171, 8115, 10526, 10908, 10775, 10137, 10653, 9358, 8314, 8031, 7113, 6630, 5012, 6728, 6466, 4323, 5964, 3570, 5491]",21,0.576,0.505,0.57,127.025,0.753,0.199,0.151,-13.07,0.0392
水平線,back number,2021-08-13,1,1,"[69421, 67099, 83324, 86249, 90385, 95994, 131219, 131751, 143686, 151932, 164753, 172223, 172914, 173739, 175484, 186785, 192932, 181278, 183334, 180584, 178443]",21,0.419,0.75,0.436,145.867,0.011,0.0,0.159,-3.546,0.0316
永不失聯的愛,Eric Chou,2021-02-21,96,0,"[5715, 6172, 6336, 6469, 6459, 3108, 5997, 6837, 6778, 5608, 5347, 6895, 5963, 6914, 5971, 6033, 5964, 6558, 6658, 7612, 5971]",21,0.289,0.43,0.531,169.511,0.624,0.0,0.101,-6.818,0.0332
永不失聯的愛 [原創概念版],Eric Chou,2017-05-24,19,0,"[2501, 4048, 3966, 3199, 2648, 4203, 4572, 8696, 4121, 4714, 2086, 3671, 2334, 4406, 5361, 4131, 2279, 5460, 6784, 8087, 8592]",21,0.583,0.227,0.368,84.765,0.936,0.000189,0.105,-14.525,0.0332
江南,JJ Lin,2017-10-01,84,0,"[4059, 4695, 6041, 9380, 8663, 7791, 7986, 9076, 7685, 5999, 7032, 6101, 5184, 5289, 5726, 5479, 2706, 2652, 2517, 3753, 4842]",21,0.621,0.517,0.404,120.021,0.75,0.0,0.315,-9.433,0.0371
沙龍,Eason Chan,2020-07-11,70,0,"[3723, 4268, 4768, 4390, 4146, 3898, 3673, 3262, 2676, 3149, 2963, 2939, 2943, 2862, 2600, 2393, 2590]",17,0.534,0.58,0.347,142.081,0.658,0.0,0.136,-5.311,0.0265
油尖旺金毛玲,Serrini,2021-01-16,87,0,"[3065, 2906, 3032, 3281, 3318, 3292, 3331, 3470, 2879, 3211, 3333, 3403, 3441, 3534, 3374, 3018, 3357, 3381, 3124, 3061, 3323]",21,0.472,0.524,0.318,143.946,0.565,0.00196,0.178,-7.15,0.0267
沿海地帶,Xian Zi,2017-04-15,51,0,"[5537, 4450, 2388, 2497, 2944, 4186, 5960, 4880, 4004, 3158, 2387, 2512, 2447, 4916, 2636, 2681, 2725, 4286, 2681, 3558, 3087]",21,0.466,0.316,0.179,91.775,0.739,0.0,0.358,-6.182,0.0267
法蘭西多士,告五人,2019-06-07,51,0,"[5281, 5556, 10173, 7952, 7820, 8521, 7374, 7442, 8053, 11549, 8669, 8029, 8075, 7016, 6843, 6455, 8199, 6475, 6181, 6434, 5222]",21,0.745,0.639,0.762,124.969,0.0317,0.00186,0.208,-6.612,0.0442
泡沫,G.E.M.,2017-01-01,55,0,"[3354, 3622, 3132, 3754, 3866, 6093, 3974, 4601, 5051, 3936, 3794, 4435, 3375, 4075, 3435, 4022, 3904, 4019, 5856, 3906, 3875]",21,0.551,0.403,0.162,136.02,0.237,0.0,0.165,-8.391,0.0307
泣きたいくらい,Sakurako Ohara,2018-04-23,143,0,"[5292, 4889, 5224, 4695, 4793, 4720, 4791, 4906, 4493, 4646, 4570, 4527, 5115, 5019, 4861, 4730, 4649, 4710, 4532, 5557, 5816]",21,0.581,0.865,0.599,109.946,0.287,1.03e-05,0.0896,-3.208,0.0316
洋蔥,Mayday,2017-03-24,76,0,"[2962, 2444, 5306, 4837, 3589, 2480, 2020, 2419, 2503, 2378, 2331]",11,0.486,0.585,0.224,129.784,0.233,0.0,0.146,-6.105,0.0296
浪子回頭,EggPlantEgg,2017-12-25,1,1,"[5121, 3546, 3130, 4211, 5138, 3236, 2931, 2692, 3764, 2820, 2460, 2142, 5335, 2727, 2671, 2717, 2690, 2491, 5797, 6514, 4680]",21,0.473,0.488,0.203,129.523,0.251,8.32e-06,0.11,-9.979,0.0477
浪流連,EggPlantEgg,2018-09-17,1,1,"[8988, 5932, 5577, 4811, 8458, 5246, 4791, 6613, 15911, 13346, 24115, 29210, 30898, 34229, 38391, 40765, 36830, 34989, 34548, 29442, 28161]",21,0.535,0.499,0.162,123.593,0.395,1.31e-06,0.0768,-8.033,0.0397
海のリビング,鈴木鈴木,2021-08-25,53,0,"[24967, 26559, 27914, 31216, 33745, 32639, 33456, 35240, 35161, 34147, 41160, 45148, 41866, 43381, 43963, 47306, 46262, 52395, 55254, 49656, 48838]",21,0.652,0.846,0.762,97.998,0.0905,0.0,0.242,-4.005,0.0374
淘汰,Eason Chan,2017-07-24,80,0,"[2288, 4610, 2354, 1918, 2171, 2195, 2208, 2195, 2269, 2406, 2121, 1883, 2218, 5376, 2311, 2254, 2373, 2416, 2170, 2337, 5677]",21,0.512,0.551,0.206,117.978,0.192,0.0,0.302,-5.483,0.0295
深夜告別練習,Zpecial,2020-12-07,91,0,"[3124, 3006, 3285, 3414, 3179, 3117, 2626, 2490, 2614, 3096, 3392, 3264, 3370, 3148, 2956, 3578, 3154, 3206, 3398, 3348, 3161]",21,0.716,0.56,0.743,127.997,0.292,1.2e-05,0.116,-8.42,0.0348
深秋的祝褔,Wu Bai,2019-07-12,107,0,"[5730, 7733, 5525, 5874, 5253, 4398, 4216, 4388]",8,0.556,0.448,0.338,80.754,0.884,0.276,0.126,-9.131,0.0314
演員,Joker Xue,2017-01-01,4,1,"[2488, 3534, 5718, 8501, 2861, 3896, 6601, 10233, 8259, 14694, 3201, 4649, 3184, 4500, 8013, 15733, 3041, 3817, 7779, 3084, 12995]",21,0.53,0.432,0.186,182.842,0.399,7.81e-06,0.113,-10.678,0.0472
火炎,QUEEN BEE,2019-01-30,98,0,"[7368, 6842, 6655, 7972, 8161, 9413, 9832, 9281, 9259, 8491, 8746, 8650, 10216, 10011, 8997, 8655, 7745, 8527, 8481, 8216, 7879]",21,0.521,0.933,0.607,169.842,0.034,2.07e-05,0.33,-4.874,0.179
炎,LiSA,2020-10-12,1,1,"[27577, 3279, 54008, 4795, 73637, 4915, 80434, 8077, 121152, 5317, 5727, 182217, 7539, 5525, 229903, 6220, 7802, 7045, 9510, 7062, 261637]",21,0.477,0.685,0.308,152.04,0.105,0.0,0.277,-4.554,0.0325
炙愛 - 女聲版,Vicky Chen,2020-03-13,23,0,"[11067, 6472, 6176, 11605, 15644, 16082, 18548, 17494, 16593, 16080, 17091, 18538, 18009, 17359, 17799, 16611, 16760, 17194, 17234, 17260, 16580]",21,0.407,0.497,0.312,152.194,0.263,0.0,0.112,-5.828,0.0357
热爱105°C的你,A Si,2021-05-29,6,1,"[5110, 5490, 7327, 6998, 6059, 13558, 6171, 14491, 6665, 16354, 18869, 8823, 9387, 19541, 9894, 19940, 10358, 20000, 10852, 20207, 10399]",21,0.799,0.613,0.751,137.124,0.363,0.0,0.0588,-5.948,0.0446
無人知曉,Hebe Tien,2020-09-25,2,1,"[21595, 20423, 21049, 25598, 32227, 36582, 34159, 29188, 27293, 26352, 23615, 17499, 13769, 10573, 9086, 7405, 7605, 11086, 16874, 16321, 16160]",21,0.471,0.432,0.159,129.386,0.859,0.0,0.0915,-7.846,0.0454
無底洞,Tanya Chua,2018-03-01,94,0,"[3819, 2909, 2983, 3120, 4478, 4260, 3447, 3889, 4444]",9,0.584,0.436,0.316,122.066,0.827,4.38e-05,0.0848,-9.564,0.0365
無條件,Eason Chan,2017-01-01,52,0,"[1869, 1845, 1999, 1948, 1888, 2219, 2015, 1913, 1808, 1436, 1746, 1694, 1770, 1952, 1716, 1833, 1936, 1734, 1831, 2272, 2809]",21,0.646,0.37,0.465,129.914,0.825,5.17e-06,0.09,-10.98,0.0351
無盡,Supper Moment,2017-01-01,39,0,"[3833, 4070, 5247, 4526, 4787, 4545, 4618, 4341, 4215, 4603, 4549, 4216, 3979, 3654, 3397, 3455, 4134, 3787, 3768, 3619, 3521]",21,0.399,0.745,0.526,156.492,0.172,0.0,0.288,-6.595,0.0472
無眠,Sodagreen,2017-10-12,86,0,"[4885, 3941, 3885, 4191, 4259, 3392, 3835, 5278, 3134]",9,0.504,0.354,0.404,71.98,0.835,0.0,0.0975,-10.036,0.0382
無賴,Ronald Cheng,2017-01-02,40,0,"[1867, 1940, 2212, 1939, 2077, 1859, 2225, 1898, 2002, 1870, 2159, 2009, 1772, 1867, 2183, 2734, 2100, 2192, 2186, 2870, 3061]",21,0.639,0.659,0.54,111.024,0.456,0.0,0.235,-5.356,0.0307
煙幕,Vicky Chen,2018-01-22,52,0,"[3162, 2996, 4586, 5282, 5054, 5331, 5450, 4896, 5405, 5207, 5245, 5307, 4972, 4984, 5234, 5373, 5491, 5487, 5666, 6152, 5831]",21,0.521,0.277,0.291,140.064,0.75,0.0,0.123,-7.857,0.0296
爛泥,No Party For Cao Dong,2017-06-24,9,1,"[6139, 17381, 19562, 16314, 14706, 12296, 10607, 8577, 7708, 9737, 15286, 15420, 11888, 10917, 8840, 8806, 9862, 13128, 11982, 9582, 8858]",21,0.708,0.734,0.425,114.952,0.0401,0.000327,0.124,-8.619,0.0951
爸爸媽媽,Ronghao Li,2017-01-26,107,0,"[3262, 2344, 2474, 2692, 2211, 1828, 2177, 2388, 3164, 2403, 2511, 2630, 2933, 2821]",14,0.67,0.507,0.258,101.921,0.699,0.0,0.161,-6.551,0.0316
特倫斯夢遊仙境,Terence Lam,2020-08-21,15,0,"[3963, 2777, 2789, 3159, 2777, 3034, 3035, 2991, 2989, 3011, 2968, 6100, 5965, 7472, 7815, 7533, 7299, 6866, 6078, 5022, 5872]",21,0.631,0.784,0.605,124.053,0.199,0.0,0.163,-6.347,0.0481
猜不透,Della,2017-05-25,40,0,"[4777, 4311, 3172, 3578, 5526, 3468, 2651, 5898, 2840, 2544, 2434, 3171, 3786, 2668, 3011, 4728, 2609, 3335, 4435, 3103, 2193]",21,0.565,0.455,0.182,139.956,0.56,0.0,0.115,-6.632,0.0346
獨家記憶,Jordan Chan,2017-06-22,39,0,"[3918, 3956, 2568, 3612, 2677, 4400, 2419, 3486, 2402, 4988, 2401, 2355, 3940, 3991, 3189, 3749, 2089, 2599, 4210, 2665, 2614]",21,0.486,0.506,0.485,79.914,0.586,0.0,0.0841,-7.967,0.0343
玫瑰少年,Jolin Tsai,2018-12-25,2,1,"[6295, 30740, 28708, 27540, 17656, 15201, 11828, 20252, 20382, 18891, 17125, 15883, 15334, 16697, 20342, 15546, 16013, 15188, 13263, 12635, 12208]",21,0.648,0.716,0.287,98.014,0.0577,2.16e-05,0.09,-6.657,0.0401
玫瑰少年,Mayday,2019-08-09,20,0,"[9392, 7474, 7438, 11042, 17677, 13601, 13966, 14580, 12620, 12186, 12869, 16925, 14392, 14255, 14511, 11443, 11315, 11454, 13587, 11341, 10896]",21,0.509,0.705,0.369,95.98,0.029,0.0,0.132,-7.448,0.0371
甘心替代你,Ekin Cheng,2019-02-26,118,0,"[2701, 2703, 2958, 3063, 3097, 2399, 2639, 2924, 3216, 2541, 2713, 2324, 3145, 2877, 2802, 2680, 2712, 2593, 2674, 3053, 2919]",21,0.448,0.355,0.273,74.182,0.77,0.0,0.298,-9.437,0.025
留下來的人,C AllStar,2021-04-15,7,1,"[4913, 12348, 11647, 10298, 11391, 10683, 11799, 12202, 14326, 13781, 11993, 13740, 13148, 12809, 12764, 12621, 11473, 10573, 12219, 12291, 12566]",21,0.402,0.435,0.35,157.204,0.504,0.0,0.0866,-8.005,0.0341
當你,Cyndi Wang,2017-02-08,61,0,"[2427, 2510, 2366, 2525, 2308, 2683, 2961, 3158, 2343, 2535, 3140, 2772, 3113, 2594, 2787, 2787, 2747, 2842, 2841, 2874, 2878]",21,0.638,0.646,0.208,135.98,0.661,0.0,0.105,-4.615,0.0315
當你,JJ Lin,2018-08-16,96,0,"[7483, 7119, 6820, 6988, 8432, 7114, 6211, 6465, 5816, 5664, 5559, 6144, 5850, 5691, 5734, 5382, 6255, 6263, 5698, 5204, 6253]",21,0.651,0.476,0.365,133.964,0.739,0.0,0.103,-7.131,0.028
"當年情 - 電影 ""英雄本色"" 主題曲",Leslie Cheung,2017-04-01,19,0,"[3813, 3905, 3842, 8941, 4022, 2977, 10106, 5570, 4054]",9,0.497,0.391,0.192,79.749,0.115,0.00184,0.0894,-13.104,0.0393
白日,King Gnu,2019-02-21,1,1,"[9290, 25493, 26787, 30909, 33558, 34283, 33578, 33952, 34157, 39679, 41898, 39468, 40295, 36330, 35904, 33019, 36755, 38245, 36934, 34834, 34067]",21,0.599,0.891,0.694,93.029,0.562,0.0,0.322,-3.242,0.116
白銀,LiSA,2021-11-17,115,0,"[29429, 28730, 26910, 28433, 29164, 33298, 36650, 34776, 33641, 32119, 33029, 33910, 35199, 34486]",14,0.485,0.888,0.282,142.983,0.00277,1.16e-06,0.373,-3.326,0.0489
百年樹木,Hins Cheung,2018-10-15,3,1,"[6983, 7538, 5424, 5853, 6662, 5143, 5030, 4967, 5533, 6225, 6355, 5534, 5702, 4913, 5809, 5355, 5709, 5105, 4551, 4003, 3449]",21,0.467,0.349,0.343,140.212,0.572,0.0,0.204,-7.96,0.0339
相依為命,Jordan Chan,2019-10-24,132,0,"[3108, 3187, 3087, 3051, 3065, 3072, 3217, 2718, 3285, 3194, 3218, 3159, 2945, 2669, 2436, 2650, 2016, 2595, 2206, 2536, 2957]",21,0.505,0.434,0.342,133.12,0.442,0.0,0.126,-8.439,0.0361
真的傻 (電影《一吻定情》追愛版主題曲),LaLa Hsu,2019-02-01,6,1,"[8401, 3716, 5203, 9904, 8941, 9563, 9486, 9432, 9613, 9362, 5864, 5747, 7022, 6359, 4748, 5222, 4932, 8843, 6616, 7364, 6292]",21,0.522,0.383,0.332,150.018,0.714,1.67e-05,0.106,-10.962,0.0285
真相 - 《守護神之保險調查》電視劇主題曲,A-Lin,2018-11-23,42,0,"[6663, 5212, 10771, 7469, 6828, 6284, 5531, 5702, 5275, 5191, 4019, 4953, 7201, 5451, 4900, 4358, 4613, 3966]",18,0.395,0.385,0.0822,103.16,0.79,0.00089,0.127,-5.63,0.0333
祝君好,Chilam,2017-11-15,111,0,"[2026, 2089, 2058, 2872, 3127, 3019, 2772, 2425, 3018, 3200, 3222, 3256, 3350, 3043, 2823, 3178, 3477, 3303, 3325, 3465, 3272]",21,0.379,0.514,0.139,134.732,0.429,3.15e-05,0.232,-6.808,0.0334
神奇的糊塗魔藥,Terence Lam,2021-03-25,1,1,"[6971, 30698, 24868, 23111, 23630, 22832, 21511, 21250, 20927, 20118, 18582, 18152, 17626, 20567, 19887, 19748, 18970, 17145, 19488, 19615, 19047]",21,0.509,0.709,0.631,91.014,0.408,2.55e-05,0.356,-8.361,0.0477
稻香,Jay Chou,2017-01-16,130,0,"[1973, 2072, 2411, 2575, 2776, 2534, 2730, 2965, 2706, 2751, 2607, 2478]",12,0.67,0.626,0.205,163.985,0.286,0.0,0.0843,-5.027,0.0628
突然好想你,Mayday,2017-01-01,22,0,"[1809, 2935, 2033, 2305, 2618, 2430, 2563, 2393, 2439, 2233, 2406, 2491, 2312, 2228, 2301, 2340, 2260, 2431, 2256, 2284, 2230]",21,0.462,0.465,0.409,140.112,0.226,7.7e-06,0.196,-6.485,0.0262
第六感,Reol,2020-08-10,54,0,"[29207, 28469, 27910, 28048, 27426, 28626, 30152, 31919, 30395, 29622, 29023, 26650, 27511, 30415, 33938, 32103, 31838, 32629, 31237, 32891, 32929]",21,0.675,0.959,0.835,134.017,0.00893,8.48e-05,0.325,-1.754,0.0835
箒星,Mr.Children,2018-05-10,86,0,"[7461, 6059, 6120, 6659, 5583, 5257, 5144, 5038]",8,0.524,0.904,0.772,130.057,0.000899,0.0,0.098,-5.37,0.0372
算什麼男人,Jay Chou,2017-01-01,65,0,"[2899, 3273, 4128, 4300, 4367, 4201, 3555, 2146, 3401, 2673, 4145, 2239, 4244, 4251, 2168, 2437, 4577, 2146, 4266, 2105, 3650]",21,0.523,0.572,0.306,106.943,0.356,1.29e-06,0.121,-6.834,0.0274
約定,Faye Wong,2020-08-07,79,0,"[3619, 3073, 2482, 3580, 4122, 4075, 4223, 4160, 3828, 3949, 3843, 3542, 4105, 3891, 3376, 2943, 2947, 3140, 2992, 2879, 3006]",21,0.557,0.324,0.161,80.015,0.888,0.000264,0.612,-12.13,0.031
紅,告五人,2019-08-30,73,0,"[6063, 5548, 5526, 6030, 6052, 5443, 4989, 5065, 6232, 10870, 9137, 9411, 8427, 8125, 8727, 9106, 7803, 8023, 7636, 7557, 7049]",21,0.424,0.355,0.199,169.927,0.814,0.042,0.135,-10.461,0.0295
紅綠燈,Stephanie Cheng,2019-07-19,38,0,"[4529, 5287, 3851, 3769, 4011, 4083, 4155, 3915, 3276, 3106, 3901, 3685, 3121, 3802, 3679, 3556, 3380, 2550, 3561, 3863, 3631]",21,0.602,0.423,0.45,113.944,0.752,0.0,0.275,-9.248,0.0348
紅色高跟鞋,Tanya Chua,2019-09-10,41,0,"[4958, 5107, 5102, 5080, 5505, 5601, 5512, 5621, 4935, 5233, 5175, 5117, 6202, 6044, 5816, 5089, 5134, 5338, 5320, 5028, 5173]",21,0.476,0.659,0.492,176.018,0.104,0.0,0.232,-4.898,0.0251
紅蓮華,LiSA,2019-09-29,5,1,"[4947, 4575, 5678, 5588, 5624, 5569, 5357, 5249, 5827, 5849, 6040, 5020, 5075, 4830, 5241, 5627, 5461, 5440, 5318, 5493, 5056]",21,0.541,0.977,0.263,134.938,0.00321,5.13e-05,0.0796,-2.828,0.157
終わりなき旅,Mr.Children,2018-05-10,17,0,"[5813, 5234, 5521, 3140, 8895, 12647, 13554, 14320, 14596, 13444, 15001, 12194, 16467, 14707, 13984, 11745, 12233, 11495, 11563, 12000, 11971]",21,0.375,0.64,0.16,147.478,0.000103,0.0,0.196,-4.998,0.0299
終究還是因為愛,Trash,2021-09-24,11,0,"[7533, 8518, 8922, 10533, 18694, 21936, 25228, 26646, 24405, 24840, 24088, 23858, 22699, 22925, 23931, 23112, 21641, 21730, 21807, 22198, 22694]",21,0.552,0.8,0.182,126.027,0.0253,2.22e-06,0.125,-5.203,0.0587
終身美麗 (電影“瘦身男女”主題曲),Sammi Cheng,2018-03-08,50,0,"[2159, 2275, 2363, 2268, 2258, 2426, 2398, 2376, 2378, 2483, 2636, 2254, 2256, 2300, 2131, 2342, 2176, 1949, 3530, 4979, 5069]",21,0.398,0.372,0.394,72.881,0.366,3.35e-05,0.114,-10.18,0.0308
給我一個理由忘記,A-Lin,2017-06-28,91,0,"[3204, 2665, 3092, 2464, 2227, 3294, 2735, 2622, 2791, 2911, 2662, 2827, 2902, 3710, 4832, 2874, 3033, 2985, 5091, 3091, 4058]",21,0.399,0.512,0.197,133.175,0.583,0.0,0.104,-5.801,0.0357
給我一首歌的時間,Jay Chou,2018-01-06,56,0,"[5201, 5492, 3091, 2600, 3817, 3623, 3828, 3062, 3871, 4116, 3610, 4019, 3833, 3291, 2842, 2727, 2429, 2326, 3009, 7104, 3119]",21,0.756,0.635,0.519,118.004,0.272,0.0,0.146,-5.369,0.0282
續集 - TVB電視劇「On Call 36小時II」主題曲,Joey Yung,2017-03-07,88,0,"[2158, 2033, 1919, 1989, 1914, 2099, 1901, 2638, 3014, 3412, 3439, 2983, 2607, 2617, 3078, 3428, 3679, 3602, 3511, 2787, 3506]",21,0.477,0.403,0.352,146.126,0.479,0.0,0.206,-8.838,0.041
羅生門,Juno Mak,2017-01-01,31,0,"[4366, 4447, 5952, 5403, 5107, 4939, 4882, 4644, 4519, 5191, 5006, 4783, 4690, 4515, 4158, 4131, 4698, 4178, 4045, 3817, 3640]",21,0.455,0.543,0.253,140.118,0.436,0.0,0.0648,-7.164,0.0483
群青,YOASOBI,2020-09-01,5,1,"[60370, 58979, 56495, 56379, 59684, 66454, 81914, 98856, 121569, 122739, 120616, 128632, 135738, 129093, 129136, 129263, 130900, 129832, 142990, 140801, 145191]",21,0.725,0.853,0.707,134.991,0.305,0.0,0.115,-3.193,0.0516
耿耿於懷,Juno Mak,2017-01-01,75,0,"[2657, 2980, 3678, 3281, 2993, 2794, 2970, 2703, 3052, 3229, 2928, 2796, 2773, 2613, 2472, 3042, 3131, 3035, 2777, 2812, 2468]",21,0.588,0.741,0.148,131.68,0.452,0.000106,0.145,-5.48,0.038
聖馬力諾之心,Dear Jane,2021-05-18,3,1,"[8492, 7451, 9282, 13945, 13059, 11142, 13314, 13107, 12539, 13178, 12528, 11586, 10224, 11501, 11134, 11642, 11305, 10595, 10536, 9355, 10331]",21,0.521,0.917,0.555,98.037,0.00423,0.0,0.136,-4.363,0.0388
聽見下雨的聲音,Jay Chou,2017-01-01,62,0,"[2888, 3437, 4229, 4364, 4384, 4127, 3357, 2483, 3492, 2948, 4224, 2492, 4341, 2638, 4281, 4399, 2822, 2510, 4299, 2501, 3747]",21,0.367,0.726,0.271,172.121,0.0294,0.0,0.337,-6.773,0.0341
聽風 in D major,Terence Lam,2021-01-01,37,0,"[2432, 4560, 4096, 5215, 5090, 4998, 4712, 4442, 3823, 3413, 3807, 3844, 3934, 4094, 4556, 4283, 4059, 4824, 4832, 4843, 5125]",21,0.305,0.129,0.394,160.66,0.916,0.000452,0.0858,-16.701,0.0319
背對背擁抱,JJ Lin,2018-08-12,81,0,"[4872, 5952, 6147, 6808, 9560, 4345, 8764, 8196, 8134, 9750, 8337, 6671, 2704, 7486, 6764, 6005, 6073, 6687, 6388, 6392, 6020]",21,0.392,0.564,0.349,129.549,0.644,0.0,0.226,-4.787,0.0333
致姗姗来迟的你,A Si,2019-10-12,55,0,"[4902, 8032, 10358, 10227, 10293, 10326, 10641, 9731, 9868, 10170, 9804, 9665, 9465, 9216, 8068, 8811, 9262, 9468, 8891, 8872, 8809]",21,0.697,0.628,0.741,119.99,0.418,0.0,0.373,-7.194,0.0362
致明日的舞,Eason Chan,2020-10-21,22,0,"[7474, 5985, 8465, 7456, 6744, 6340, 7280, 6610, 7652, 9034, 8840, 7615, 8835, 8541, 8084, 8268, 7823, 7624, 6720, 7676, 7409]",21,0.549,0.618,0.474,111.996,0.842,0.0,0.113,-7.961,0.0309
與我無關,Andrew Tan,2018-09-08,104,0,"[3399, 3636, 3619, 3422, 2890, 2879, 3338, 3978, 3972, 5057, 5046]",11,0.461,0.212,0.366,123.114,0.87,0.0,0.107,-12.389,0.036
良すた,Kyary Pamyu Pamyu,2017-04-05,80,0,"[2326, 1343, 1267, 1569, 1403, 1485, 1410, 1484, 1324, 1349]",10,0.683,0.898,0.498,131.951,0.452,0.00218,0.0706,-0.889,0.034
